"id_recinto";"nombre";"direccion";"id_localidad";"created_at";"updated_at"
"779";"U.E. Avelino Mérida Zubieta";"N/A";"422";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"780";"U.E. Bartolina Sisa";"N/A";"422";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"781";"U.E. Soledad Rivas";"N/A";"422";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"782";"Unidad Educativa David Arzabe";"N/A";"422";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"783";"Unidad Educativa Sagrada Familia";"N/A";"422";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"784";"U.E. Apharumiri";"N/A";"423";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"785";"U.E. Arasaya";"N/A";"424";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"786";"U.E. Lacuyo";"N/A";"425";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"787";"Escuela  Challa Grande";"N/A";"426";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"788";"U.E. Chillca Grande";"N/A";"427";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"789";"Unidad Educativa Chullpa K'Asa";"N/A";"428";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"790";"Escuela Chuñu Chuñini";"N/A";"429";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"791";"Nucleo Escolar Confital";"N/A";"430";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"792";"U.E. Coracaba";"N/A";"431";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"793";"Unidad Educativa Japo K'Asa";"N/A";"432";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"794";"U.E. Zenobio Gallardo";"N/A";"433";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"795";"Sede Comunal Kalliri";"N/A";"434";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"796";"Unidad Educativa Katariri";"N/A";"435";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"797";"Unidad Educativa Kjarkas";"N/A";"436";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"798";"Unidad Educativa Ramadas";"N/A";"437";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"799";"U.E. Lacolaconi";"N/A";"438";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"800";"Unidad Educativa Norberto Jimenez";"N/A";"439";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"801";"Unidad Educativa Llavini";"N/A";"440";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"802";"Unidad Educativa San Antonio";"N/A";"441";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"803";"Unidad Educativa Sucre";"N/A";"442";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"804";"Escuela Monseñor Angel Gelmi";"N/A";"443";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"805";"U.E. Tumuyo";"N/A";"444";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"806";"U.E. Tunas Vinto";"N/A";"445";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"807";"Unidad Educativa Central Villa Pereira";"N/A";"446";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"808";"Unidad Educativa Waca Playa";"N/A";"447";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"809";"U.E. Churo Grande";"N/A";"448";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"810";"U.E. 4 de Abril";"N/A";"449";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"811";"U.E. Agrigento B";"N/A";"450";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"812";"U.E. Ibuelo";"N/A";"451";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"813";"U.E. Ivirizu";"N/A";"452";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"814";"U.E. Demetrio Canelas";"N/A";"453";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"815";"U.E. Majo Pampa";"N/A";"454";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"816";"U.E. Puerto Aroma";"N/A";"455";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"817";"U.E. San Isidro";"N/A";"456";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"818";"U.E. San Luis";"N/A";"457";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"819";"U. E. Marcelo Quiroga Santa Cruz";"N/A";"458";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"820";"U. E. Evo Morales Ayma";"N/A";"459";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"821";"U. E. German Busch B";"N/A";"459";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"822";"U.E. German Busch A";"N/A";"459";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"823";"U.E. Mcal.Sucre";"N/A";"459";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"824";"U.E. Boqueron K`Asa";"N/A";"460";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"825";"Escuela Cotani Bajo";"N/A";"37";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"826";"Nucleo Escolar Iluri Grande";"N/A";"462";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"827";"Escuela Koari (Nucleo Esc. S. Bolivar)";"N/A";"463";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"828";"U.E. 4 de Agosto";"N/A";"464";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"829";"Escuela Seccional Pairumani";"N/A";"465";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"830";"Unidad Educativa Palca T";"N/A";"466";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"831";"Unidad Educativa Rodeo";"N/A";"467";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"832";"Escuela Seccional Sacabambilla";"N/A";"468";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"833";"Colegio Juan Jose Carrasco";"N/A";"469";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"834";"U. E. Isabel Torrico Arnez";"N/A";"469";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"835";"U. E. Luis Espinal Camps";"N/A";"470";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
